Gene.symbol,GSM1057835,GSM1057836,GSM1057837,GSM1057838,GSM1057839,GSM1057840,GSM1057841,GSM1057842,GSM1057843,GSM1057844,GSM1057845,GSM1057846,GSM1057847,GSM1057848,GSM1057849,GSM1057850,GSM1057851,GSM1057852,GSM1057853,GSM1057854,GSM1057855,GSM1057856,GSM1057857,GSM1057858,GSM1057859,GSM1057860,GSM1057861,GSM1057862,GSM1057863,GSM1057864,GSM1057865,GSM1057866,GSM1057867,GSM1057868,GSM1057869,GSM1057870,GSM1057871,GSM1057872,GSM1057873,GSM1057874,GSM1057875,GSM1057876,GSM1057877,GSM1057878,GSM1057879,GSM1057880,GSM1057881,GSM1057882,GSM1057883,GSM1057884,GSM1057885,GSM1057886,GSM1057887,GSM1057888,GSM1057889,GSM1057890,GSM1057891,GSM1057892,GSM1057893,GSM1057894,GSM1057895,GSM1057896,GSM1057897,GSM1057898,GSM1057899,GSM1057900,GSM1057901,GSM1057902,GSM1057903,GSM1057904,GSM1057905,GSM1057906,GSM1057907,GSM1057908,GSM1057909,GSM1057910,GSM1057911,GSM1057912,GSM1057913,GSM1057914,GSM1057915,GSM1057916,GSM1057917,GSM1057918,GSM1057919,GSM1057920,GSM1057921,GSM1057922,GSM1057923,GSM1057924,GSM1057925,GSM1057926,GSM1057927,GSM1057928,GSM1057929,GSM1057930,GSM1057931,GSM1057932,GSM1057933,GSM1057934,GSM1057935,GSM1057936,GSM1057937,GSM1057938,GSM1057939,GSM1057940,GSM1057941,GSM1057942
GIMAP4,0.24803842,0.306122449,0.690576496,0.177971688,0.344506532,0.158785514,0.428252212,0.688079287,0.71968567,0.697844104,0.441642197,0.467030229,0.468398433,0.629682224,0.615672674,0.288130941,0.61601358,0.626643269,0.390400203,0.921509777,0.908205774,0.945220739,0.80925762,0.740826765,0.390988759,0.936170832,0.789218809,0.739540592,0.245309707,0.933700466,0.763665005,0.756872822,0.199274715,0.485531976,0.4078127,0.579197214,0.653511068,0.586270847,0.106067924,0.85027274,0.606131851,0.804555945,0.490158084,0.440573509,0.385890548,0.602061381,0.378769162,0.723314365,0.776820142,0.557834669,0.290285764,0.07523683,0.152983335,0.620274243,0.722576674,0.762684679,0.574166843,0.257206781,0.445788098,0.526005437,0.112695664,0.497299105,0.212456454,0.096161894,0.813945204,0.295346752,0.506460879,0.337094067,0.152070072,0.551594998,0.351566685,0.19176199,0.597518984,0.331226941,0.194642045,0.420395983,0.896252025,0.566027416,0.582415373,0.151374502,0.745281904,0.20272947,0.223674092,0.532314571,0.534096616,0.804621636,0.820401127,0.156865944,0.177452893,0.161742257,0.460570443,0.530722256,0.642173407,0.480823067,0.839005925,0.695911778,0.636400192,0.806486431,0.146673692,0.358641144,0.175448849,0.099240848,0.249666059,0.205174059,0.142391906,0.162129564,0.127627547,0.13391841
CXorf57,0.028890425,0.018830477,0.018047669,0.016540893,0.014473601,0.05325511,0.025271238,0.065636551,0.023367449,0.019416849,0.048321229,0.018787173,0.083022845,0.044723323,0.03879052,0.13579711,0.053183994,0.050839955,0.051187177,0.01417289,0.022266983,0.025311235,0.074502676,0.036227068,0.04029195,0.081632653,0.185157867,0.080779303,0.060107615,0.019379611,0.018401783,0.040278047,0.027677374,0.076299451,0.019609817,0.076042061,0.048216629,0.037715419,0.048981697,0.331909842,0.087685001,0.013960448,0.023151901,0.016111244,0.107857158,0.082129983,0.051990415,0.01859836,0.060153305,0.033455386,0.017560987,0.028395748,0.028128773,0.062769798,0.065787449,0.053878323,0.087869136,0.095987199,0.052040382,0.020408163,0.038284462,0.015043392,0.039446237,0.040816327,0.05598246,0.018583738,0.040200404,0.019022977,0.046705095,0.163265306,0.018541645,0.02184204,0.018857094,0.039902495,0.072443367,0.036144717,0.040816327,0.077067328,0.113677537,0.019875527,0.031421217,0.133477944,0.019783142,0.023304848,0.05633605,0.018084459,0.017942802,0.05511955,0.016045784,0.038811219,0.035294872,0.03818654,0.076215452,0.084187889,0.046559185,0.01972553,0.035103399,0.01414972,0.049403011,0.01637473,0.017562208,0.038105357,0.041382778,0.086405503,0.414577743,0.217188093,0.148611986,0.443426742
KLF2,0.923646495,0.965657552,0.918853659,0.981421988,0.951141116,0.919680274,0.970962656,0.982683305,0.980491582,0.98461001,0.945285198,0.980217825,0.820642312,0.93548773,0.902592164,0.932004481,0.984793776,0.973774867,0.937078656,0.973353566,0.964736151,0.976645261,0.981082486,0.970922498,0.837509004,0.981131617,0.970416715,0.970594029,0.946166474,0.981486715,0.980750684,0.945228705,0.945136292,0.883985902,0.963474031,0.906062538,0.952998341,0.957229617,0.921558818,0.964159117,0.939149985,0.974889529,0.774659648,0.924946274,0.979846781,0.92384927,0.9752032,0.924412409,0.959281725,0.941692411,0.924384063,0.92688481,0.903067904,0.981176019,0.916814104,0.834559949,0.850482208,0.936816639,0.756742195,0.835164853,0.848547775,0.902388577,0.898056848,0.835100656,0.949578688,0.912734931,0.959703074,0.915858533,0.838607436,0.950648901,0.879500839,0.665882703,0.93837562,0.860213579,0.723344468,0.924157338,0.973803399,0.967764404,0.904724792,0.985268571,0.948089595,0.943758655,0.941454527,0.944303565,0.971419063,0.962794582,0.964101885,0.802858328,0.794988535,0.949699728,0.835091064,0.946353946,0.927592292,0.867621965,0.960417815,0.958297759,0.958171906,0.944080319,0.892506778,0.919809268,0.973365862,0.744251041,0.916915283,0.925270056,0.760277231,0.640942201,0.711575797,0.831085989
MIR631///NEIL1,0.099952747,0.446703034,0.178241463,0.075979414,0.242471533,0.101617941,0.17205965,0.18779698,0.247323462,0.275727458,0.391288741,0.320002451,0.263121893,0.327743447,0.389079603,0.180265713,0.225100905,0.206852044,0.405261629,0.213042003,0.189373725,0.166855247,0.200468644,0.190942257,0.406966891,0.209823799,0.326530612,0.310263585,0.214370155,0.421851866,0.259378696,0.415165416,0.235220614,0.313923612,0.468509237,0.289876474,0.319526014,0.51327556,0.169268594,0.684055637,0.410559184,0.228289383,0.141046829,0.391126573,0.468660737,0.266054675,0.152991745,0.494891148,0.104597619,0.179530027,0.248135682,0.244346416,0.318539662,0.344100153,0.182928577,0.300307177,0.309726654,0.286981188,0.102040816,0.222785439,0.254422954,0.165273661,0.289122404,0.204401921,0.377290895,0.189655877,0.273359932,0.262335514,0.226779722,0.14378518,0.370087209,0.217260294,0.323041644,0.323649114,0.187405581,0.273821781,0.121798725,0.297937583,0.278650119,0.22389802,0.182391727,0.331298267,0.151350263,0.075687805,0.131372061,0.419551501,0.30575098,0.378177242,0.098655032,0.252136867,0.18662824,0.239480249,0.432696328,0.128523653,0.324310222,0.197490675,0.502862609,0.250303427,0.061974547,0.138052323,0.132531234,0.208902868,0.533420178,0.611231626,0.65903568,0.534485067,0.558093231,0.701251708
EMCN,0.064826904,0.206317095,0.136260929,0.245823774,0.136390963,0.10592271,0.023239293,0.087331616,0.032095111,0.092309275,0.101307856,0.241775243,0.25067338,0.131734223,0.026939833,0.104463172,0.063705934,0.08725441,0.020408163,0.052083128,0.081632653,0.023725926,0.032799381,0.043016472,0.028676158,0.090547779,0.313602151,0.077727224,0.085764865,0.22840193,0.032559698,0.173897435,0.083926122,0.17588865,0.224289586,0.087484664,0.242774896,0.116537796,0.048200967,0.06875756,0.051612499,0.09544149,0.03932984,0.018714732,0.074108285,0.187992863,0.030258442,0.240943489,0.038579937,0.269243216,0.039928768,0.034409927,0.025128799,0.334272586,0.079044423,0.045155584,0.038702381,0.031636973,0.298931318,0.0376105,0.080994968,0.027206551,0.122012015,0.242642556,0.035218157,0.146577271,0.121385962,0.201869762,0.179134888,0.048311859,0.071931224,0.163687742,0.036360073,0.028217614,0.01931218,0.03402769,0.109466137,0.086886061,0.095427071,0.082343627,0.083592548,0.095931505,0.104770624,0.058399508,0.090694365,0.119147287,0.028004865,0.04561538,0.149886604,0.034595846,0.04643013,0.136665845,0.130064527,0.159344008,0.354712911,0.214953378,0.251275008,0.060208097,0.296379199,0.087833099,0.032437597,0.036701064,0.027228489,0.348417404,0.380493772,0.436327739,0.338079935,0.227480381
ROBO3,0.700048542,0.379958125,0.367346939,0.601232813,0.620860874,0.271826128,0.145057936,0.239501803,0.231167559,0.231034024,0.805860016,0.135857937,0.065747344,0.127174523,0.19690973,0.520922209,0.671745958,0.174070428,0.171792616,0.42496629,0.266174998,0.217099103,0.238808142,0.525427733,0.365123229,0.17598963,0.14609412,0.229654785,0.076891833,0.484616987,0.247535746,0.235659992,0.221893395,0.187888573,0.375257048,0.106273052,0.107669565,0.125502554,0.096751499,0.212686088,0.167807279,0.125808956,0.231031125,0.037457021,0.133713066,0.181099321,0.158451542,0.147975029,0.499633887,0.137039674,0.203822224,0.29202476,0.280250452,0.11671262,0.054613708,0.156321402,0.076330008,0.282578872,0.092310452,0.279084283,0.065807735,0.16447442,0.171082941,0.080561689,0.104785159,0.106527627,0.117032157,0.068779122,0.193635038,0.154060448,0.080858072,0.115004507,0.16604423,0.086131642,0.021683783,0.167086244,0.084797866,0.110941155,0.054663926,0.281212419,0.040816327,0.256560929,0.53824196,0.180867224,0.28018208,0.117126011,0.089806546,0.207730152,0.269568644,0.23882864,0.115907679,0.082693656,0.263148331,0.058015042,0.075463519,0.0732041,0.518487064,0.113361392,0.0791354,0.156816135,0.08301482,0.150053367,0.062686006,0.24316318,0.473624227,0.4022756,0.609264146,0.404890257
RWDD1,0.251631967,0.712007967,0.713429885,0.772400083,0.816721549,0.799495594,0.778543099,0.808898238,0.756661119,0.724483223,0.759598255,0.748172074,0.819049081,0.669510015,0.665173863,0.70531938,0.819322531,0.755503277,0.829256362,0.796060797,0.776209807,0.784950592,0.794737614,0.733347766,0.729375539,0.784515238,0.846307739,0.798506378,0.803041809,0.815448939,0.752460331,0.785342914,0.842311082,0.78074744,0.755409977,0.793563198,0.812051886,0.747531504,0.822011918,0.817445791,0.88008997,0.654177356,0.796199172,0.804830548,0.818970691,0.802318011,0.730850624,0.863203672,0.820173089,0.792184395,0.777262271,0.831856434,0.853613704,0.802005777,0.802530744,0.759152645,0.849334021,0.77727929,0.761674464,0.821065074,0.835127378,0.793334959,0.769333619,0.797091186,0.78661169,0.813163402,0.787504521,0.824122171,0.759086602,0.806283003,0.858179506,0.862456858,0.746262278,0.761432449,0.859312386,0.738454555,0.799715399,0.839571457,0.786336476,0.767206091,0.812271236,0.626172858,0.799895428,0.802018187,0.826934897,0.794199353,0.691387126,0.843922123,0.824096616,0.809139077,0.796639716,0.793582508,0.785750578,0.752160594,0.777930475,0.684405639,0.832084172,0.781413614,0.860802046,0.871974897,0.837588139,0.825567345,0.71206813,0.726464312,0.899774193,0.913814987,0.921854441,0.88621694
DPPA4,0.12757615,0.146958524,0.077503115,0.266590694,0.036489588,0.353365418,0.059456716,0.309321841,0.040816327,0.224260606,0.198447551,0.025055685,0.025118718,0.117342301,0.332234333,0.392454081,0.070040532,0.056926657,0.30364029,0.066530866,0.057367275,0.039029535,0.063765618,0.237440293,0.047234499,0.086921813,0.398700295,0.24006588,0.342800621,0.086018979,0.1855006,0.247357129,0.02230491,0.038094878,0.194605232,0.234171139,0.030114918,0.030339974,0.054247111,0.581902269,0.18483737,0.257216733,0.133540262,0.0711205,0.031856333,0.035222508,0.085869822,0.317926054,0.406675214,0.036009588,0.053298624,0.074636748,0.285576896,0.301666219,0.287321365,0.047933291,0.45696286,0.446730452,0.310086385,0.279084283,0.020307522,0.278968461,0.449671989,0.306886694,0.319919283,0.225933766,0.217251446,0.021346638,0.250470179,0.482007989,0.238831697,0.038101715,0.287468076,0.146306903,0.140085959,0.047879417,0.308259455,0.294253326,0.347086625,0.255687847,0.02866444,0.067248761,0.117634231,0.0267498,0.22732533,0.018383996,0.069493707,0.205919594,0.131029004,0.130892966,0.299062004,0.017379516,0.280031658,0.120628858,0.049294185,0.316423584,0.557785971,0.097717512,0.127235441,0.070040532,0.345100079,0.020287088,0.437875501,0.076046524,0.58128238,0.69417464,0.64414403,0.544389765
LSM14B,0.28044599,0.396024883,0.546446111,0.602097822,0.50670025,0.642438794,0.540349174,0.610833029,0.585961814,0.592524202,0.686498826,0.577522123,0.529158527,0.270460497,0.348908358,0.525810556,0.262705549,0.546469979,0.481109224,0.540835242,0.554141553,0.650249761,0.360031085,0.384987865,0.680764761,0.549004757,0.338175181,0.620745582,0.436495243,0.609075407,0.535315985,0.403771616,0.23472941,0.392228586,0.297161805,0.480399522,0.153271678,0.572239915,0.399509381,0.414094696,0.457725337,0.447110386,0.44173616,0.536734697,0.312523362,0.268279667,0.505625556,0.639319991,0.255773829,0.448476806,0.470144268,0.538668607,0.782432195,0.043171509,0.448979592,0.582571266,0.52200422,0.537625257,0.656080837,0.535237286,0.468154627,0.497299105,0.50194421,0.558328062,0.312609072,0.537124253,0.579005498,0.465561445,0.360513425,0.438977758,0.491996834,0.700008394,0.458076855,0.25401387,0.792196222,0.342034424,0.284385675,0.456274248,0.439820664,0.215993931,0.5504447,0.496971391,0.229392341,0.618567433,0.537752144,0.54848533,0.204712796,0.444473815,0.402023962,0.535423157,0.63850638,0.291198622,0.135589737,0.444381291,0.197286679,0.243792732,0.567017089,0.177750831,0.454040151,0.63273086,0.409820389,0.645604446,0.493751148,0.072727656,0.438908389,0.166499593,0.179321256,0.129194907
C2orf49,0.699828287,0.196992351,0.38880001,0.476219173,0.2501567,0.442589618,0.32355998,0.408543855,0.381079734,0.461531654,0.368471752,0.267611515,0.213926708,0.489585571,0.431466662,0.232898893,0.217522712,0.311673762,0.401019017,0.497821766,0.517239167,0.29056916,0.564472842,0.46225269,0.492993947,0.513648279,0.245077994,0.469024712,0.286573353,0.383504356,0.44140461,0.416693427,0.423735938,0.514336946,0.373259056,0.42745845,0.466262307,0.467642782,0.38683934,0.347730103,0.406752517,0.428816465,0.371627354,0.438118976,0.486904555,0.437644907,0.467009555,0.560441534,0.512694727,0.381049995,0.163265306,0.407775859,0.606038761,0.489795918,0.505930181,0.444665916,0.498677451,0.444967089,0.360835784,0.238402175,0.415018851,0.3483916,0.547188195,0.407109419,0.359547376,0.41722759,0.458768331,0.444775152,0.187333748,0.221445985,0.313861987,0.259720287,0.46018478,0.558504197,0.772652959,0.520149206,0.441877914,0.450946729,0.471654157,0.484712183,0.539871704,0.241428326,0.517814455,0.596350294,0.320167387,0.470382557,0.426639993,0.414909923,0.479161781,0.37005613,0.398556491,0.412086614,0.406420597,0.338103785,0.247649616,0.388758547,0.456565292,0.333001685,0.500484227,0.295856008,0.222336824,0.270756033,0.281744638,0.479896756,0.392318191,0.194315936,0.18914263,0.162900778
TMEM121,0.555084072,0.053201562,0.12107208,0.277265324,0.167925622,0.087113406,0.18265898,0.325915797,0.09846394,0.036453875,0.269008831,0.141245547,0.019127464,0.120559763,0.125912826,0.330251365,0.154748843,0.09633595,0.024314975,0.265792369,0.071610218,0.091626476,0.385130255,0.292505466,0.120269655,0.323507719,0.121549336,0.076835853,0.36718924,0.051171085,0.083945308,0.276044392,0.01857514,0.190864619,0.259384067,0.167962569,0.017411966,0.121967562,0.136599292,0.024261051,0.090580819,0.143797213,0.031820638,0.051493189,0.332076798,0.09343554,0.028288297,0.173615218,0.162506616,0.307692699,0.029938975,0.261948961,0.044293895,0.0386319,0.024376479,0.125374704,0.198789873,0.070589948,0.097283442,0.074981093,0.040816327,0.073029389,0.129603317,0.292682918,0.133917667,0.055695787,0.053958102,0.118121487,0.018592471,0.570439132,0.046848681,0.20626505,0.054970343,0.052519163,0.079553177,0.32232573,0.066002415,0.289532303,0.131181221,0.135863018,0.070564461,0.248963188,0.138818418,0.176763508,0.219242345,0.195621596,0.052419243,0.099606232,0.052014898,0.315076621,0.134505141,0.204081633,0.219071224,0.156828695,0.370422844,0.072569612,0.320203428,0.428020559,0.16912286,0.129037379,0.064701495,0.150551204,0.017024496,0.115104732,0.315566024,0.318694243,0.499548431,0.472464887
PCDH9,0.110416782,0.360316538,0.17609577,0.406846541,0.169067855,0.122881861,0.116933248,0.375619235,0.197415284,0.357864442,0.497058124,0.175804145,0.482721388,0.160321801,0.353860696,0.323955414,0.392506943,0.112666163,0.449762735,0.515446115,0.412877637,0.190091401,0.212324269,0.382499717,0.14377508,0.392282891,0.298245295,0.116935308,0.618304358,0.193630388,0.407737263,0.351621309,0.523570089,0.282100343,0.971810508,0.37401552,0.450724533,0.476626108,0.758930919,0.837386793,0.347254077,0.345771448,0.130113574,0.400245002,0.097259558,0.106381918,0.131098738,0.246063708,0.169251877,0.14529177,0.277219054,0.086929517,0.338241647,0.27691859,0.46656912,0.150556986,0.427046996,0.383486614,0.387255421,0.148875952,0.615928303,0.151800228,0.119356009,0.116361825,0.028252645,0.083214442,0.247565512,0.449939729,0.106375006,0.066508805,0.198789873,0.395251332,0.193218105,0.294028294,0.039748077,0.159498915,0.376195931,0.390555918,0.044657595,0.438706831,0.303239537,0.163744215,0.15221064,0.03947475,0.349698361,0.385780297,0.313274979,0.265098524,0.409128458,0.091315794,0.211566818,0.374752774,0.293192043,0.386112987,0.099206055,0.50792622,0.972157222,0.160106637,0.614900108,0.158692019,0.192198091,0.121190622,0.254792745,0.035042653,0.901437488,0.780013472,0.777405617,0.829490523
NUDT11,0.335357741,0.137715098,0.101506043,0.539641344,0.088314436,0.182556239,0.304861939,0.251121283,0.154633668,0.068518757,0.274156906,0.188944147,0.206547106,0.208774024,0.125423486,0.239138355,0.124493044,0.251954229,0.269499712,0.183233909,0.125660673,0.176290834,0.139092942,0.148569653,0.265967165,0.199028691,0.194826346,0.26512623,0.162246835,0.26383198,0.189784737,0.143316975,0.851797843,0.326767606,0.619479298,0.630041233,0.246187889,0.209035049,0.143815539,0.235468314,0.501146647,0.188370688,0.197434067,0.21906172,0.150797048,0.522045414,0.076390244,0.253956999,0.208026618,0.202602964,0.70221918,0.12974326,0.268304497,0.117689618,0.112372336,0.146562865,0.218926576,0.20382663,0.174888189,0.182579398,0.175705023,0.215981457,0.16927165,0.207882396,0.156646969,0.133067195,0.160297636,0.213777898,0.20664403,0.338850564,0.217738974,0.177710355,0.119133406,0.150399187,0.167041322,0.193592047,0.058292531,0.090795456,0.265306122,0.306946904,0.165305153,0.216814902,0.059974793,0.282423435,0.151496314,0.171046842,0.115422853,0.167771456,0.146187049,0.162505945,0.138151384,0.12028041,0.134336241,0.185549525,0.118564219,0.149089602,0.120392582,0.260602415,0.212330948,0.124279749,0.171776072,0.07039197,0.436185272,0.276675172,0.795013572,0.653720454,0.764645667,0.656743289
ANKFY1,0.843267052,0.715757324,0.787697037,0.680356009,0.745762984,0.740752244,0.765741224,0.72822727,0.737016333,0.72827443,0.254279077,0.785222164,0.77815089,0.846442734,0.741088913,0.785375597,0.634194962,0.664230917,0.336392934,0.72924428,0.714378701,0.755318469,0.678499618,0.724075299,0.640107565,0.765023659,0.67020941,0.761890781,0.551459939,0.662786306,0.748663423,0.776223009,0.605822547,0.762734033,0.683617921,0.762935591,0.700339384,0.733851177,0.726046012,0.696170701,0.612708395,0.798779238,0.699398488,0.664808999,0.680381084,0.741595093,0.735337541,0.74928904,0.685010115,0.686360742,0.69291738,0.637506657,0.787064481,0.740291586,0.702228718,0.764396352,0.784384744,0.548461565,0.739173463,0.745716462,0.641725026,0.746300605,0.741192813,0.677109689,0.731148804,0.622369263,0.64705232,0.593797478,0.81958086,0.707739071,0.72544504,0.61651706,0.75693655,0.78852334,0.771814053,0.727731322,0.738840512,0.710011691,0.701628746,0.636980423,0.827851007,0.598326777,0.687136525,0.790686551,0.678101999,0.741750317,0.745417846,0.698753836,0.656843589,0.694018797,0.727190997,0.733442964,0.712335039,0.593742668,0.787437862,0.787332639,0.673469388,0.799031257,0.830276156,0.844788732,0.914795111,0.761617949,0.879228501,0.90799784,0.500260796,0.667529228,0.602954081,0.24608533
KLHL12,0.051476555,0.639516604,0.633216619,0.635880206,0.700325965,0.540533059,0.66412969,0.63481223,0.59782054,0.59299753,0.451328612,0.587765575,0.660406188,0.677010877,0.310836602,0.614888558,0.660149381,0.435005227,0.560663567,0.626136271,0.669025286,0.654192829,0.661243537,0.647478731,0.657642293,0.664609573,0.530288838,0.626731753,0.480418936,0.587391325,0.630143217,0.707753766,0.721999521,0.68775435,0.675647647,0.688127431,0.626178707,0.716792788,0.754641013,0.565089348,0.55807393,0.603357939,0.505932991,0.616744807,0.452756875,0.530406177,0.652074146,0.538432541,0.660044824,0.554459111,0.6690385,0.7155622,0.718701789,0.602696799,0.668556789,0.641097021,0.74345793,0.590769874,0.623315426,0.572216111,0.599159605,0.696894876,0.457708427,0.683412231,0.563140515,0.594949075,0.610935241,0.665089612,0.614130976,0.368753682,0.596554372,0.482608367,0.591479001,0.531754924,0.06122449,0.71317806,0.585625034,0.541948862,0.651278442,0.511444285,0.717900749,0.525927508,0.622618389,0.605152969,0.496791006,0.597784813,0.628171237,0.617076601,0.594842524,0.627101677,0.482700396,0.526061508,0.586887052,0.612244898,0.563264295,0.645698593,0.399009944,0.724840771,0.607489853,0.500065919,0.420326558,0.607280376,0.330257807,0.57199835,0.491176888,0.5709,0.411283876,0.170693565
